group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
support_L22H0,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.721354166666667,-0.0052083333333339255,2.580082098642985,-0.002018669613681398
support_L22H4,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.703125,0.013020833333333037,2.580082098642985,0.005046674034202807
activation_control_L20H5,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.713541666666667,0.0026041666666660745,2.580082098642985,0.001009334806840355
inactive_control_L21H2,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.723958333333333,-0.0078125,2.580082098642985,-0.003028004420521753
inactive_control_L22H8,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.7265625,-0.010416666666666963,2.580082098642985,-0.004037339227362452
inactive_control_L22H3,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.744791666666667,-0.028645833333333925,2.580082098642985,-0.011102682875246657
address_L22H7,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.537760416666667,0.17057291666666607,2.6866989135742183,0.06348791664181916
address_L21H11,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.643229166666667,0.06510416666666607,2.6866989135742183,0.024232029252602597
address_L22H10,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.654947916666667,0.053385416666666075,2.6866989135742183,0.01987026398713409
support_L20H7,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.688802083333333,0.01953125,2.6866989135742183,0.007269608775780845
support_L18H3,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.700520833333333,0.0078125,2.6866989135742183,0.002907843510312338
support_L17H10,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.713541666666667,-0.0052083333333339255,2.6866989135742183,-0.0019385623402084458
support_L20H8,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.721354166666667,-0.013020833333333925,2.6866989135742183,-0.004846405850520784
support_L22H0,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.717447916666667,-0.009114583333333925,2.6866989135742183,-0.003392484095364615
support_L22H4,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.686197916666667,0.022135416666666075,2.6866989135742183,0.008238889945884738
activation_control_L20H5,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.6953125,0.013020833333333037,2.6866989135742183,0.004846405850520453
inactive_control_L21H2,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.6953125,0.013020833333333037,2.6866989135742183,0.004846405850520453
inactive_control_L22H8,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.701822916666667,0.0065104166666660745,2.6866989135742183,0.0024232029252600614
inactive_control_L22H3,literal,1238,8192,8192,0.5,127404,655198,1,-2.0216344197591147,-4.708333333333333,-1.9588587284088135,-4.725260416666667,-0.016927083333333925,2.6866989135742183,-0.006300327605676953
address_L22H7,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.1953125,0.23697916666666696,2.504102389017741,0.09463637258044563
address_L21H11,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.315104166666667,0.1171875,2.504102389017741,0.04679820622109943
address_L22H10,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.3515625,0.08072916666666696,2.504102389017741,0.03223876428564639
support_L20H7,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.450520833333333,-0.018229166666666075,2.504102389017741,-0.007279720967726342
support_L18H3,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.434895833333333,-0.0026041666666660745,2.504102389017741,-0.0010399601382464175
support_L17H10,literal,1239,8192,8192,0.5,178315,630655,1,-1.9281892776489258,-4.432291666666667,-1.938604434331258,-4.4453125,-0.013020833333333037,2.504102389017741,-0.0051998006912331515
