group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
first_token_sink,alias,101235,16384,16384,0.1,419257,898276,6,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.15625,0.04166666666666696,3.1859556833902998,0.013078231716747496
query_tail,alias,101235,16384,16384,0.1,419257,898276,9,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.1796875,0.018229166666666963,3.1859556833902998,0.005721726376077082
answer_address_inactive_control,alias,101235,16384,16384,0.1,419257,898276,3,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.203125,-0.005208333333333037,3.1859556833902998,-0.0016347789645933324
query_tail_inactive_control,alias,101235,16384,16384,0.1,419257,898276,9,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.197916666666667,0.0,3.1859556833902998,0.0
answer_address,alias,101236,16384,16384,0.1,896301,139197,3,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.045572916666667,0.70703125,2.915408770243327,0.2425153059894889
non_address_core,alias,101236,16384,16384,0.1,896301,139197,16,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.734375,0.018229166666666963,2.915408770243327,0.00625269665534604
strong13,alias,101236,16384,16384,0.1,896301,139197,13,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.177083333333333,0.5755208333333339,2.915408770243327,0.19740656583306482
core19,alias,101236,16384,16384,0.1,896301,139197,19,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.036458333333333,0.7161458333333339,2.915408770243327,0.24564165431716206
first_token_sink,alias,101236,16384,16384,0.1,896301,139197,6,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.755208333333333,-0.0026041666666660745,2.915408770243327,-0.0008932423793349309
query_tail,alias,101236,16384,16384,0.1,896301,139197,9,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.76171875,-0.009114583333333037,2.915408770243327,-0.0031263483276728677
answer_address_inactive_control,alias,101236,16384,16384,0.1,896301,139197,3,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.791666666666667,-0.0390625,2.915408770243327,-0.01339863569002701
