unit_type,group,layer,head,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_l2,corrupt_l2,diff_l2,relative_diff_l2,cosine_similarity,mean_abs_diff,max_abs_diff,n_elements
head,,20,9,literal,1237,16384,16384,0.5,255903,368766,1,13.388815879821777,13.022265434265137,0.7496038675308228,0.056764345133495576,0.9987739324569702,0.05501013994216919,0.16015625,128
head,,21,3,literal,1237,16384,16384,0.5,255903,368766,1,4.931474208831787,4.879404544830322,0.20226837694644928,0.041233488258317026,0.9992061853408813,0.014250397682189941,0.045654296875,128
head,,21,1,literal,1237,16384,16384,0.5,255903,368766,1,4.53030252456665,4.530984401702881,0.17596089839935303,0.03883794870002972,0.9992458820343018,0.012589738704264164,0.037109375,128
head,,21,4,literal,1237,16384,16384,0.5,255903,368766,1,5.641171455383301,5.714399337768555,0.28108319640159607,0.04950578029439215,0.9988576173782349,0.01910962164402008,0.09375,128
head,,21,5,literal,1237,16384,16384,0.5,255903,368766,1,4.485816955566406,4.492249965667725,0.16566535830497742,0.03690446056113936,0.9993200302124023,0.01191982626914978,0.0338134765625,128
head,,17,3,literal,1237,16384,16384,0.5,255903,368766,1,6.606668472290039,6.559730052947998,0.22786977887153625,0.03461383588454255,0.9994263648986816,0.01622176170349121,0.052734375,128
head,,23,4,literal,1237,16384,16384,0.5,255903,368766,1,7.454243183135986,7.448835849761963,0.22563377022743225,0.030280154822953667,0.9995418787002563,0.016450807452201843,0.048828125,128
head,,20,3,literal,1237,16384,16384,0.5,255903,368766,1,5.142944812774658,5.047024726867676,0.24195894598960876,0.04748963086657106,0.9990495443344116,0.01731140911579132,0.0546875,128
head,,21,2,literal,1237,16384,16384,0.5,255903,368766,1,6.068811416625977,6.077724933624268,0.4212825894355774,0.06936670294933882,0.9975953102111816,0.029172509908676147,0.115234375,128
head,,22,8,literal,1237,16384,16384,0.5,255903,368766,1,2.217339515686035,2.3049838542938232,0.1552533209323883,0.06866086665230212,0.9983934164047241,0.010932683944702148,0.03515625,128
head,,22,3,literal,1237,16384,16384,0.5,255903,368766,1,5.885552883148193,5.928949356079102,0.22511500120162964,0.038108249783759464,0.9993008375167847,0.015544474124908447,0.0645751953125,128
head,,17,8,literal,1237,16384,16384,0.5,255903,368766,1,4.555665016174316,4.565192699432373,0.1303573101758957,0.02858444112176894,0.9995936155319214,0.009103506803512573,0.03515625,128
head,,18,1,literal,1237,16384,16384,0.5,255903,368766,1,2.631171464920044,2.634960174560547,0.24471133947372437,0.09293779807519614,0.9956822395324707,0.01744222640991211,0.0625,128
head,,20,5,literal,1237,16384,16384,0.5,255903,368766,1,5.518747806549072,5.085359573364258,2.267442464828491,0.42765362205282076,0.9117494225502014,0.15141600370407104,0.5908203125,128
head,,20,0,literal,1237,16384,16384,0.5,255903,368766,1,4.740187168121338,4.654116153717041,0.2597287893295288,0.05529495491714702,0.9986388683319092,0.01834690570831299,0.0625,128
head,,20,2,literal,1237,16384,16384,0.5,255903,368766,1,3.446661949157715,3.3236188888549805,0.7202922105789185,0.21278060033632176,0.9780155420303345,0.05154240131378174,0.171875,128
head,,20,1,literal,1237,16384,16384,0.5,255903,368766,1,5.237544536590576,5.318323135375977,0.18226487934589386,0.03453337707708077,0.9995207786560059,0.01281595230102539,0.0458984375,128
head,,20,10,literal,1237,16384,16384,0.5,255903,368766,1,3.6339917182922363,3.74088454246521,0.2103564739227295,0.0570467805791021,0.9987927675247192,0.014187216758728027,0.0576171875,128
